Year,Year Text,Month,Month Text,Day,Day Text,Hour,Hour Text,Minute,Minute Text,Time,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Fill Flag,Ozone,Solar Zenith Angle,Precipitable Water,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Pressure,Wind Direction,Wind Speed
2020,2020,10,10,31,31,11,11,0,0,20201031110,352,408,648,0,0,0.271,43.6,1.1,30.7,2.6,352,408,648,16.68,0.18,990,319,4.7
2020,2020,10,10,31,31,12,12,0,0,20201031120,335,450,663,0,0,0.271,43.31,1.1,31.2,2.4,335,450,663,16.04,0.18,989,319,4.7
2020,2020,10,10,31,31,13,13,0,0,20201031130,296,470,612,0,0,0.27,47.65,1.1,31.4,2.2,296,470,612,15.59,0.18,988,317,4.6
2020,2020,10,10,31,31,14,14,0,0,20201031140,270,370,479,0,0,0.27,55.55,1.1,31,1.9,270,370,479,15.56,0.18,987,316,4.4
2020,2020,10,10,31,31,15,15,0,0,20201031150,196,286,314,0,0,0.271,65.71,1.1,30.3,1.6,196,286,314,15.88,0.18,987,315,4
2020,2020,10,10,31,31,16,16,0,0,20201031160,94,141,125,0,0,0.271,77.22,1.1,27.3,2.6,94,141,125,20.3,0.18,987,313,2.1
2020,2020,10,10,31,31,17,17,0,0,20201031170,0,0,0,0,0,0.272,89.23,1.1,23.2,2.6,0,0,0,26.01,0.18,987,310,1.7
2020,2020,10,10,31,31,18,18,0,0,20201031180,0,0,0,0,0,0.272,102.46,1.1,22,2.2,0,0,0,27.13,0.18,988,309,1.7
2020,2020,10,10,31,31,19,19,0,0,20201031190,0,0,0,0,0,0.271,115.55,1.1,21.1,1.7,0,0,0,27.6,0.18,988,307,1.7
2020,2020,10,10,31,31,20,20,0,0,20201031200,0,0,0,0,0,0.27,128.72,1.1,20.3,0.9,0,0,0,27.49,0.18,989,306,1.8
2020,2020,10,10,31,31,21,21,0,0,20201031210,0,0,0,0,0,0.269,141.73,1.1,19.6,0.1,0,0,0,27.05,0.18,989,305,1.9
2020,2020,10,10,31,31,22,22,0,0,20201031220,0,0,0,0,0,0.269,154.07,1,18.9,-0.6,0,0,0,26.92,0.18,989,305,2
2020,2020,10,10,31,31,23,23,0,0,20201031230,0,0,0,0,0,0.268,163.82,1,18.2,-0.9,0,0,0,27.37,0.18,989,307,2.2
2020,2020,11,11,1,1,0,0,0,0,202011100,0,0,0,0,0,0.268,164.61,1,17.5,-1,0,0,0,28.47,0.18,989,309,2.2
2020,2020,11,11,1,1,1,1,0,0,202011110,0,0,0,0,0,0.268,155.54,1,16.8,-0.8,0,0,0,30.1,0.18,989,311,2.2
2020,2020,11,11,1,1,2,2,0,0,202011120,0,0,0,0,0,0.269,143.37,1,16.2,-0.6,0,0,0,31.93,0.18,989,313,2.1
2020,2020,11,11,1,1,3,3,0,0,202011130,0,0,0,0,0,0.269,130.41,1,15.6,-0.2,0,0,0,33.92,0.18,989,315,2
2020,2020,11,11,1,1,4,4,0,0,202011140,0,0,0,0,0,0.27,117.26,0.9,15.1,0,0,0,0,35.68,0.18,989,315,1.9
2020,2020,11,11,1,1,5,5,0,0,202011150,0,0,0,0,0,0.271,104.16,0.9,14.6,0.2,0,0,0,37.35,0.18,990,315,1.8
2020,2020,11,11,1,1,6,6,0,0,202011160,0,0,0,0,0,0.271,91.31,0.9,14.5,0.3,0,0,0,37.85,0.18,990,313,1.8
2020,2020,11,11,1,1,7,7,0,0,202011170,79,171,112,0,0,0.271,78.84,0.9,17.5,0.3,79,171,112,31.21,0.18,991,309,3.2
2020,2020,11,11,1,1,8,8,0,0,202011180,159,391,310,0,0,0.271,67.25,0.8,20.2,0.3,159,391,310,26.39,0.18,992,304,3.1
2020,2020,11,11,1,1,9,9,0,0,202011190,202,537,495,0,0,0.272,56.92,0.8,24.4,0,202,537,495,20.01,0.18,992,296,2.9
2020,2020,11,11,1,1,10,10,0,0,2020111100,223,629,638,0,0,0.272,48.73,0.7,28.2,-3.4,223,629,638,12.42,0.18,992,300,3.8
2020,2020,11,11,1,1,11,11,0,0,2020111110,326,469,664,0,0,0.273,43.91,0.7,29.3,-4.6,326,469,664,10.72,0.18,991,297,3.7
2020,2020,11,11,1,1,12,12,0,0,2020111120,321,492,677,0,0,0.273,43.63,0.6,30,-5,321,492,677,9.92,0.18,990,297,3.7
2020,2020,11,11,1,1,13,13,0,0,2020111130,295,481,618,0,0,0.274,47.94,0.6,30.2,-5.3,295,481,618,9.65,0.18,989,298,3.8
2020,2020,11,11,1,1,14,14,0,0,2020111140,271,372,480,0,0,0.274,55.8,0.6,29.8,-5.2,271,372,480,9.92,0.18,988,300,3.6
2020,2020,11,11,1,1,15,15,0,0,2020111150,198,279,312,0,0,0.274,65.93,0.6,28.9,-4.7,198,279,312,10.83,0.18,988,302,3.2
2020,2020,11,11,1,1,16,16,0,0,2020111160,94,130,123,0,0,0.274,77.4,0.6,25.3,-1.2,94,130,123,17.38,0.18,988,301,1.4
2020,2020,11,11,1,1,17,17,0,0,2020111170,0,0,0,0,0,0.275,89.37,0.7,21.6,-0.9,0,0,0,22.19,0.18,988,299,1.3
2020,2020,11,11,1,1,18,18,0,0,2020111180,0,0,0,0,0,0.275,102.61,0.7,20.7,-0.9,0,0,0,23.51,0.18,989,298,1.3
2020,2020,11,11,1,1,19,19,0,0,2020111190,0,0,0,0,0,0.276,115.69,0.7,20.2,-0.8,0,0,0,24.31,0.18,990,295,1.3
2020,2020,11,11,1,1,20,20,0,0,2020111200,0,0,0,0,0,0.276,128.86,0.8,19.5,-0.9,0,0,0,25.34,0.18,990,290,1.3
2020,2020,11,11,1,1,21,21,0,0,2020111210,0,0,0,0,0,0.276,141.89,0.8,18.5,-0.9,0,0,0,26.93,0.18,990,286,1.3
2020,2020,11,11,1,1,22,22,0,0,2020111220,0,0,0,0,0,0.276,154.27,0.8,17.5,-0.9,0,0,0,28.6,0.18,990,286,1.3
2020,2020,11,11,1,1,23,23,0,0,2020111230,0,0,0,0,0,0.276,164.11,0.8,16.6,-1,0,0,0,30.2,0.18,990,288,1.4
2020,2020,11,11,2,2,0,0,0,0,202011200,0,0,0,0,0,0.276,164.9,0.8,16,-1,0,0,0,31.27,0.18,989,292,1.5
2020,2020,11,11,2,2,1,1,0,0,202011210,0,0,0,0,0,0.277,155.74,0.8,15.3,-1.1,0,0,0,32.62,0.18,989,297,1.5
2020,2020,11,11,2,2,2,2,0,0,202011220,0,0,0,0,0,0.277,143.52,0.8,14.7,-1.1,0,0,0,33.78,0.18,989,300,1.5
2020,2020,11,11,2,2,3,3,0,0,202011230,0,0,0,0,0,0.277,130.54,0.8,14.1,-1.2,0,0,0,34.96,0.18,989,301,1.4
2020,2020,11,11,2,2,4,4,0,0,202011240,0,0,0,0,0,0.277,117.39,0.8,13.6,-1.2,0,0,0,35.88,0.18,989,300,1.4
2020,2020,11,11,2,2,5,5,0,0,202011250,0,0,0,0,0,0.278,104.3,0.8,13.3,-1.3,0,0,0,36.42,0.18,990,297,1.3
2020,2020,11,11,2,2,6,6,0,0,202011260,0,0,0,0,0,0.278,91.46,0.9,13.3,-1.3,0,0,0,36.39,0.18,991,293,1.3
2020,2020,11,11,2,2,7,7,0,0,202011270,74,138,100,0,0,0.278,79.01,0.9,16.6,-1.2,74,138,100,29.72,0.18,992,286,2
2020,2020,11,11,2,2,8,8,0,0,202011280,168,326,293,0,0,0.278,67.45,0.9,19.6,-1.4,168,326,293,24.3,0.18,992,281,2.6
2020,2020,11,11,2,2,9,9,0,0,202011290,224,456,471,0,0,0.277,57.16,0.9,23.8,-1,224,456,471,19.32,0.18,993,277,2.4
2020,2020,11,11,2,2,10,10,0,0,2020112100,255,535,606,0,0,0.277,49.01,0.9,28.8,-1,255,535,606,14.36,0.18,993,296,3.6
2020,2020,11,11,2,2,11,11,0,0,2020112110,310,502,670,0,1,0.276,44.22,0.9,30.3,-0.7,310,502,670,13.51,0.18,992,304,4
2020,2020,11,11,2,2,12,12,0,0,2020112120,316,493,671,0,0,0.276,43.94,0.9,30.9,-0.7,316,493,671,13.06,0.18,991,306,4.2
2020,2020,11,11,2,2,13,13,0,0,2020112130,298,469,611,0,0,0.275,48.23,0.8,31.1,-0.7,298,469,611,12.88,0.18,990,307,4.3
2020,2020,11,11,2,2,14,14,0,0,2020112140,253,408,481,0,0,0.274,56.05,0.8,30.7,-0.7,253,408,481,13.16,0.18,989,308,4.2
2020,2020,11,11,2,2,15,15,0,0,2020112150,189,299,310,0,0,0.274,66.14,0.8,29.7,-0.6,189,299,310,14.06,0.18,989,308,3.7
2020,2020,11,11,2,2,16,16,0,0,2020112160,90,136,119,0,0,0.275,77.58,0.8,26.1,1.3,90,136,119,19.82,0.18,989,310,1.7
2020,2020,11,11,2,2,17,17,0,0,2020112170,0,0,0,0,0,0.276,89.51,0.8,22.2,1.4,0,0,0,25.24,0.18,989,314,1.4
2020,2020,11,11,2,2,18,18,0,0,2020112180,0,0,0,0,0,0.276,102.75,0.8,20.9,1.3,0,0,0,27.14,0.18,990,319,1.4
2020,2020,11,11,2,2,19,19,0,0,2020112190,0,0,0,0,0,0.275,115.82,0.8,20,1.2,0,0,0,28.52,0.18,990,324,1.4
2020,2020,11,11,2,2,20,20,0,0,2020112200,0,0,0,0,0,0.275,128.99,0.8,19.2,1.1,0,0,0,29.74,0.18,991,325,1.4
2020,2020,11,11,2,2,21,21,0,0,2020112210,0,0,0,0,0,0.274,142.04,0.8,18.5,0.9,0,0,0,30.76,0.18,991,324,1.4
2020,2020,11,11,2,2,22,22,0,0,2020112220,0,0,0,0,0,0.274,154.46,0.8,17.8,0.8,0,0,0,31.87,0.18,991,320,1.3
2020,2020,11,11,2,2,23,23,0,0,2020112230,0,0,0,0,0,0.274,164.39,0.8,17.3,0.7,0,0,0,32.52,0.18,990,315,1.3
2020,2020,11,11,3,3,0,0,0,0,202011300,0,0,0,0,0,0.274,165.19,0.8,16.8,0.5,0,0,0,33.25,0.18,990,306,1.3
2020,2020,11,11,3,3,1,1,0,0,202011310,0,0,0,0,0,0.274,155.93,0.8,16.1,0.4,0,0,0,34.45,0.18,990,295,1.3
2020,2020,11,11,3,3,2,2,0,0,202011320,0,0,0,0,0,0.274,143.67,0.8,15.6,0.3,0,0,0,35.23,0.18,990,286,1.3
2020,2020,11,11,3,3,3,3,0,0,202011330,0,0,0,0,0,0.274,130.67,0.8,15.2,0.2,0,0,0,35.83,0.18,990,279,1.3
2020,2020,11,11,3,3,4,4,0,0,202011340,0,0,0,0,0,0.274,117.52,0.8,14.7,0,0,0,0,36.7,0.18,990,276,1.3
2020,2020,11,11,3,3,5,5,0,0,202011350,0,0,0,0,0,0.275,104.44,0.8,14.4,-0.1,0,0,0,37.12,0.18,990,275,1.2
2020,2020,11,11,3,3,6,6,0,0,202011360,0,0,0,0,0,0.275,91.61,0.8,14.5,-0.1,0,0,0,36.75,0.18,991,275,1.2
2020,2020,11,11,3,3,7,7,0,0,202011370,73,279,125,0,0,0.276,79.18,0.8,17.3,0.2,73,279,125,31.53,0.18,991,272,1.2
2020,2020,11,11,3,3,8,8,0,0,202011380,129,521,327,0,0,0.276,67.65,0.8,20.3,-0.1,129,521,327,25.46,0.18,992,268,1.4
2020,2020,11,11,3,3,9,9,0,0,202011390,162,652,513,0,0,0.277,57.39,0.8,25.6,-0.8,162,652,513,17.62,0.18,992,261,1.4
2020,2020,11,11,3,3,10,10,0,0,2020113100,179,724,651,0,0,0.277,49.28,0.8,29.5,-2.2,179,724,651,12.63,0.18,992,266,2
2020,2020,11,11,3,3,11,11,0,0,2020113110,276,558,674,0,0,0.277,44.53,0.8,30.5,-2.7,276,558,674,11.5,0.18,991,270,2.2
2020,2020,11,11,3,3,12,12,0,0,2020113120,273,577,687,0,0,0.277,44.25,0.8,31.1,-3,273,577,687,10.86,0.18,989,273,2.3
2020,2020,11,11,3,3,13,13,0,0,2020113130,248,566,623,0,0,0.277,48.51,0.8,31.2,-3.2,248,566,623,10.62,0.18,989,279,2.4
2020,2020,11,11,3,3,14,14,0,0,2020113140,215,511,499,0,0,0.277,56.29,0.8,30.9,-3.4,215,511,499,10.7,0.18,988,287,2.7
2020,2020,11,11,3,3,15,15,0,0,2020113150,164,408,327,0,0,0.276,66.34,0.8,29.9,-3.3,164,408,327,11.41,0.18,988,294,2.8
2020,2020,11,11,3,3,16,16,0,0,2020113160,87,224,135,0,0,0.275,77.76,0.8,26.3,-0.5,87,224,135,17.24,0.18,988,304,1.4
2020,2020,11,11,3,3,17,17,0,0,2020113170,0,0,0,0,0,0.274,89.64,0.8,22.1,-0.6,0,0,0,22.07,0.18,988,318,1.4
2020,2020,11,11,3,3,18,18,0,0,2020113180,0,0,0,0,0,0.274,102.89,0.7,20.8,-0.7,0,0,0,23.66,0.18,989,328,1.4
2020,2020,11,11,3,3,19,19,0,0,2020113190,0,0,0,0,0,0.274,115.95,0.7,20,-0.8,0,0,0,24.68,0.18,989,336,1.4
2020,2020,11,11,3,3,20,20,0,0,2020113200,0,0,0,0,0,0.274,129.12,0.7,19.5,-1,0,0,0,25.06,0.18,990,339,1.3
2020,2020,11,11,3,3,21,21,0,0,2020113210,0,0,0,0,0,0.274,142.18,0.7,19.2,-1.3,0,0,0,25,0.18,990,337,1.4
2020,2020,11,11,3,3,22,22,0,0,2020113220,0,0,0,0,0,0.274,154.64,0.7,18.9,-1.6,0,0,0,24.89,0.18,990,332,1.3
2020,2020,11,11,3,3,23,23,0,0,2020113230,0,0,0,0,0,0.274,164.66,0.8,18.4,-1.9,0,0,0,25.21,0.18,989,325,1.3
2020,2020,11,11,4,4,0,0,0,0,202011400,0,0,0,0,0,0.274,165.47,0.8,17.9,-2.1,0,0,0,25.66,0.18,989,319,1.3
2020,2020,11,11,4,4,1,1,0,0,202011410,0,0,0,0,0,0.274,156.12,0.9,17.3,-2.2,0,0,0,26.35,0.18,989,311,1.3
2020,2020,11,11,4,4,2,2,0,0,202011420,0,0,0,0,0,0.275,143.81,1,16.9,-2.3,0,0,0,26.86,0.18,989,303,1.3
2020,2020,11,11,4,4,3,3,0,0,202011430,0,0,0,0,0,0.275,130.8,1.1,16.4,-2.3,0,0,0,27.69,0.18,988,294,1.2
2020,2020,11,11,4,4,4,4,0,0,202011440,0,0,0,0,0,0.274,117.65,1.2,15.7,-2.3,0,0,0,29.02,0.18,988,287,1.2
2020,2020,11,11,4,4,5,5,0,0,202011450,0,0,0,0,0,0.273,104.57,1.3,15,-2.2,0,0,0,30.52,0.18,989,282,1.2
2020,2020,11,11,4,4,6,6,0,0,202011460,0,0,0,1,0,0.272,91.77,1.3,14.7,-2.1,0,0,0,31.43,0.18,989,280,1.2
2020,2020,11,11,4,4,7,7,0,0,202011470,70,131,95,0,0,0.272,79.35,1.3,17.6,-1.6,70,131,95,27.06,0.18,990,280,1.5
2020,2020,11,11,4,4,8,8,0,0,202011480,163,310,280,0,0,0.271,67.85,1.3,20.4,-1.8,163,310,280,22.36,0.18,990,283,2.4
2020,2020,11,11,4,4,9,9,0,0,202011490,222,430,452,0,0,0.271,57.63,1.4,24.1,-1.4,222,430,452,18.36,0.18,990,287,2.2
2020,2020,11,11,4,4,10,10,0,0,2020114100,256,503,583,0,0,0.27,49.56,1.4,28.8,1,256,503,583,16.65,0.18,990,299,3
2020,2020,11,11,4,4,11,11,0,0,2020114110,353,311,574,0,0,0.27,44.83,1.4,29.8,3,353,311,574,18.12,0.18,989,302,3.2
2020,2020,11,11,4,4,12,12,0,0,2020114120,355,314,578,0,0,0.269,44.55,1.4,30.4,3.7,355,314,578,18.31,0.18,988,302,3.4
2020,2020,11,11,4,4,13,13,0,0,2020114130,334,291,525,0,0,0.269,48.79,1.3,30.6,3.8,334,291,525,18.25,0.18,987,301,3.6
2020,2020,11,11,4,4,14,14,0,0,2020114140,270,239,402,0,0,0.27,56.53,1.3,30.1,3.6,270,239,402,18.56,0.18,987,302,3.6
2020,2020,11,11,4,4,15,15,0,0,2020114150,178,160,242,0,0,0.27,66.54,1.3,28.9,3.8,178,160,242,20.19,0.18,986,303,2.5
2020,2020,11,11,4,4,16,16,0,0,2020114160,63,63,76,0,0,0.269,77.93,1.2,25,4.6,63,63,76,26.88,0.18,987,306,1.2
2020,2020,11,11,4,4,17,17,0,0,2020114170,0,0,0,0,0,0.27,89.77,1.2,22.4,4.1,0,0,0,30.34,0.18,987,309,1.2
2020,2020,11,11,4,4,18,18,0,0,2020114180,0,0,0,0,0,0.27,103.02,1.1,21.5,4,0,0,0,31.71,0.18,988,310,1.3
2020,2020,11,11,4,4,19,19,0,0,2020114190,0,0,0,0,0,0.271,116.08,1.1,21.1,3.8,0,0,0,32.12,0.18,988,308,1.2
2020,2020,11,11,4,4,20,20,0,0,2020114200,0,0,0,0,0,0.271,129.25,1.1,20.5,3.6,0,0,0,32.78,0.18,988,303,1.2
2020,2020,11,11,4,4,21,21,0,0,2020114210,0,0,0,0,0,0.271,142.31,1,19.8,3.3,0,0,0,33.52,0.18,989,297,1.3
2020,2020,11,11,4,4,22,22,0,0,2020114220,0,0,0,0,0,0.271,154.81,1,18.9,2.9,0,0,0,34.53,0.18,988,294,1.3
2020,2020,11,11,4,4,23,23,0,0,2020114230,0,0,0,0,0,0.272,164.92,1,18,2.5,0,0,0,35.5,0.18,988,295,1.3
2020,2020,11,11,5,5,0,0,0,0,202011500,0,0,0,0,0,0.272,165.75,1,17.2,2.1,0,0,0,36.21,0.18,988,299,1.3
2020,2020,11,11,5,5,1,1,0,0,202011510,0,0,0,0,0,0.273,156.3,0.9,16.3,1.6,0,0,0,37.15,0.18,988,305,1.3
2020,2020,11,11,5,5,2,2,0,0,202011520,0,0,0,0,0,0.273,143.96,0.9,15.7,1.2,0,0,0,37.45,0.18,988,307,1.3
2020,2020,11,11,5,5,3,3,0,0,202011530,0,0,0,0,0,0.274,130.94,0.9,15.2,0.8,0,0,0,37.64,0.18,988,305,1.2
2020,2020,11,11,5,5,4,4,0,0,202011540,0,0,0,0,0,0.275,117.78,0.9,14.8,0.5,0,0,0,37.67,0.18,988,298,1.2
2020,2020,11,11,5,5,5,5,0,0,202011550,0,0,0,0,0,0.276,104.71,0.8,14.2,0.2,0,0,0,38.27,0.18,989,286,1.2
2020,2020,11,11,5,5,6,6,0,0,202011560,0,0,0,0,0,0.277,91.92,0.8,13.7,-0.2,0,0,0,38.58,0.18,989,275,1.2
2020,2020,11,11,5,5,7,7,0,0,202011570,66,156,94,0,0,0.278,79.52,0.8,16.3,-0.2,66,156,94,32.5,0.18,990,268,1.5
2020,2020,11,11,5,5,8,8,0,0,202011580,149,364,285,0,0,0.278,68.05,0.8,19.3,-0.7,149,364,285,26.07,0.18,991,266,2.6
2020,2020,11,11,5,5,9,9,0,0,202011590,199,505,467,0,0,0.279,57.87,0.8,23,-0.6,199,505,467,20.94,0.18,991,264,2.3
2020,2020,11,11,5,5,10,10,0,0,2020115100,223,586,601,0,0,0.279,49.83,0.9,28.3,-1.5,223,586,601,14.22,0.18,991,274,2.5
2020,2020,11,11,5,5,11,11,0,0,2020115110,296,482,636,0,0,0.279,45.13,0.9,30.3,-2.1,296,482,636,12.18,0.18,991,291,2.6
2020,2020,11,11,5,5,12,12,0,0,2020115120,292,496,644,0,0,0.28,44.85,0.9,31.2,-2.4,292,496,644,11.26,0.18,990,299,2.9
2020,2020,11,11,5,5,13,13,0,0,2020115130,271,478,584,0,0,0.281,49.06,0.9,31.6,-2.7,271,478,584,10.82,0.18,989,304,3.1
2020,2020,11,11,5,5,14,14,0,0,2020115140,231,426,464,0,0,0.281,56.76,0.9,31.3,-2.8,231,426,464,10.88,0.18,989,308,3.1
2020,2020,11,11,5,5,15,15,0,0,2020115150,169,326,298,0,0,0.281,66.74,0.9,30.2,-2.5,169,326,298,11.88,0.18,989,313,2.6
2020,2020,11,11,5,5,16,16,0,0,2020115160,80,163,114,0,0,0.281,78.09,0.9,25.8,0.1,80,163,114,18.58,0.18,989,323,1.2
2020,2020,11,11,5,5,17,17,0,0,2020115170,0,0,0,0,0,0.282,89.89,0.8,22.5,-0.4,0,0,0,21.82,0.18,990,333,1.3
2020,2020,11,11,5,5,18,18,0,0,2020115180,0,0,0,0,0,0.282,103.15,0.8,21.5,-0.5,0,0,0,23.02,0.18,990,343,1.3
2020,2020,11,11,5,5,19,19,0,0,2020115190,0,0,0,0,0,0.281,116.2,0.8,21,-0.6,0,0,0,23.62,0.18,991,353,1.3
2020,2020,11,11,5,5,20,20,0,0,2020115200,0,0,0,0,0,0.28,129.36,0.8,20.5,-0.7,0,0,0,24.08,0.18,992,358,1.3
2020,2020,11,11,5,5,21,21,0,0,2020115210,0,0,0,0,0,0.28,142.44,0.8,20.1,-0.9,0,0,0,24.43,0.18,992,359,1.3
2020,2020,11,11,5,5,22,22,0,0,2020115220,0,0,0,0,0,0.28,154.97,0.8,19.6,-1,0,0,0,25.04,0.18,992,357,1.3
2020,2020,11,11,5,5,23,23,0,0,2020115230,0,0,0,0,0,0.279,165.18,0.9,18.8,-1,0,0,0,26.24,0.18,992,352,1.3
2020,2020,11,11,6,6,0,0,0,0,202011600,0,0,0,0,0,0.279,166.03,0.9,17.9,-1,0,0,0,27.82,0.18,991,346,1.4
2020,2020,11,11,6,6,1,1,0,0,202011610,0,0,0,0,0,0.279,156.49,0.9,16.8,-0.9,0,0,0,30.07,0.18,991,340,1.4
2020,2020,11,11,6,6,2,2,0,0,202011620,0,0,0,0,0,0.279,144.1,0.9,16,-0.7,0,0,0,32.11,0.18,991,336,1.3
2020,2020,11,11,6,6,3,3,0,0,202011630,0,0,0,0,0,0.278,131.07,0.9,15.3,-0.4,0,0,0,34.22,0.18,991,331,1.3
2020,2020,11,11,6,6,4,4,0,0,202011640,0,0,0,0,0,0.278,117.91,0.9,14.9,-0.1,0,0,0,35.77,0.18,991,323,1.3
2020,2020,11,11,6,6,5,5,0,0,202011650,0,0,0,0,0,0.278,104.85,0.9,14.5,0.1,0,0,0,37.42,0.18,992,311,1.2
2020,2020,11,11,6,6,6,6,0,0,202011660,0,0,0,0,0,0.277,92.07,0.9,14.2,0.3,0,0,0,38.73,0.18,992,293,1.2
2020,2020,11,11,6,6,7,7,0,0,202011670,68,198,104,0,0,0.277,79.7,0.9,16.6,0.7,68,198,104,34.1,0.18,993,273,1.4
2020,2020,11,11,6,6,8,8,0,0,202011680,141,419,296,0,0,0.277,68.25,0.9,19.5,0.7,141,419,296,28.33,0.18,994,262,2.3
2020,2020,11,11,6,6,9,9,0,0,202011690,184,551,476,0,0,0.278,58.1,0.9,23.4,0.8,184,551,476,22.46,0.18,994,255,2.1
2020,2020,11,11,6,6,10,10,0,0,2020116100,209,626,610,0,0,0.278,50.1,0.9,29,-1.3,209,626,610,13.91,0.18,994,283,2.4
2020,2020,11,11,6,6,11,11,0,0,2020116110,274,540,653,0,0,0.278,45.43,0.9,30.9,-1.3,274,540,653,12.44,0.18,993,296,2.8
2020,2020,11,11,6,6,12,12,0,0,2020116120,273,547,659,0,0,0.278,45.15,0.9,31.7,-1.1,273,547,659,12.06,0.18,993,304,3.1
2020,2020,11,11,6,6,13,13,0,0,2020116130,255,520,594,0,0,0.279,49.33,1,31.9,-1,255,520,594,12.03,0.18,992,311,3.2
2020,2020,11,11,6,6,14,14,0,0,2020116140,231,422,461,0,0,0.278,56.99,1,31.5,-0.9,231,422,461,12.39,0.18,992,316,3.3
2020,2020,11,11,6,6,15,15,0,0,2020116150,167,319,293,0,0,0.278,66.93,1,30.4,-0.6,167,319,293,13.49,0.18,991,320,2.9
2020,2020,11,11,6,6,16,16,0,0,2020116160,79,157,111,0,0,0.278,78.25,0.9,26.2,1.3,79,157,111,19.7,0.18,991,326,1.3
2020,2020,11,11,6,6,17,17,0,0,2020116170,0,0,0,0,0,0.278,90.01,0.9,22.7,0.9,0,0,0,23.74,0.18,992,331,1.3
2020,2020,11,11,6,6,18,18,0,0,2020116180,0,0,0,0,0,0.279,103.28,0.9,21.7,0.8,0,0,0,25.05,0.18,993,334,1.3
2020,2020,11,11,6,6,19,19,0,0,2020116190,0,0,0,0,0,0.278,116.31,0.9,21.1,0.7,0,0,0,25.79,0.18,993,334,1.3
2020,2020,11,11,6,6,20,20,0,0,2020116200,0,0,0,0,0,0.278,129.48,0.9,20.6,0.7,0,0,0,26.47,0.18,994,330,1.3
2020,2020,11,11,6,6,21,21,0,0,2020116210,0,0,0,0,0,0.277,142.56,0.9,19.9,0.6,0,0,0,27.59,0.18,994,324,1.3
2020,2020,11,11,6,6,22,22,0,0,2020116220,0,0,0,0,0,0.277,155.13,0.9,19,0.7,0,0,0,29.22,0.18,994,320,1.3
2020,2020,11,11,6,6,23,23,0,0,2020116230,0,0,0,0,0,0.277,165.43,0.9,17.9,0.7,0,0,0,31.45,0.18,993,320,1.4
2020,2020,11,11,7,7,0,0,0,0,202011700,0,0,0,0,0,0.277,166.31,0.9,16.7,0.8,0,0,0,34.23,0.18,993,322,1.3
2020,2020,11,11,7,7,1,1,0,0,202011710,0,0,0,0,0,0.278,156.67,0.9,15.8,1,0,0,0,36.73,0.18,993,324,1.3
2020,2020,11,11,7,7,2,2,0,0,202011720,0,0,0,0,0,0.278,144.25,0.9,15,1.2,0,0,0,39.18,0.18,993,326,1.3
2020,2020,11,11,7,7,3,3,0,0,202011730,0,0,0,0,0,0.279,131.2,0.9,14.4,1.4,0,0,0,41.2,0.18,993,326,1.3
2020,2020,11,11,7,7,4,4,0,0,202011740,0,0,0,0,0,0.279,118.04,0.9,14.1,1.5,0,0,0,42.43,0.18,993,322,1.2
2020,2020,11,11,7,7,5,5,0,0,202011750,0,0,0,0,0,0.279,104.99,0.9,13.8,1.6,0,0,0,43.61,0.18,993,316,1.2
2020,2020,11,11,7,7,6,6,0,0,202011760,0,0,0,0,0,0.278,92.23,0.9,13.8,1.7,0,0,0,43.96,0.18,994,307,1.2
2020,2020,11,11,7,7,7,7,0,0,202011770,64,155,91,0,0,0.277,79.87,0.9,16.5,2,64,155,91,37.57,0.18,994,299,1.4
2020,2020,11,11,7,7,8,8,0,0,202011780,148,352,278,0,0,0.277,68.45,0.9,19.4,2,148,352,278,31.38,0.18,995,292,2.2
2020,2020,11,11,7,7,9,9,0,0,202011790,201,480,453,0,0,0.277,58.34,0.9,22.7,2.2,201,480,453,26.04,0.18,995,284,1.9
2020,2020,11,11,7,7,10,10,0,0,2020117100,234,555,588,0,0,0.277,50.37,0.9,27.9,1.4,234,555,588,18.08,0.18,995,303,2.8
2020,2020,11,11,7,7,11,11,0,0,2020117110,306,457,625,0,0,0.277,45.72,0.9,30,0.9,306,457,625,15.43,0.18,994,308,3.5
2020,2020,11,11,7,7,12,12,0,0,2020117120,301,475,634,0,0,0.276,45.44,0.9,30.7,0.9,301,475,634,14.79,0.18,993,308,3.9
2020,2020,11,11,7,7,13,13,0,0,2020117130,277,463,576,0,0,0.275,49.59,0.9,30.9,0.9,277,463,576,14.63,0.18,992,309,4
2020,2020,11,11,7,7,14,14,0,0,2020117140,236,406,456,0,0,0.274,57.21,0.9,30.6,1,236,406,456,15,0.18,992,310,3.9
2020,2020,11,11,7,7,15,15,0,0,2020117150,170,314,292,0,0,0.274,67.12,0.9,29.6,1.3,170,314,292,16.19,0.18,992,311,3.4
2020,2020,11,11,7,7,16,16,0,0,2020117160,77,154,108,0,0,0.274,78.41,0.9,25.7,2.4,77,154,108,22.09,0.18,992,314,1.4
2020,2020,11,11,7,7,17,17,0,0,2020117170,0,0,0,0,0,0.274,90.12,0.9,22.3,2.3,0,0,0,26.83,0.18,992,322,1.3
2020,2020,11,11,7,7,18,18,0,0,2020117180,0,0,0,0,0,0.273,103.39,0.9,21.9,2.3,0,0,0,27.56,0.18,993,332,1.3
